timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
35236293411,0,1,10,1,-2,-1,3,-1
35236293411,-1,1,1,-1,2,1,0,0
35236294229,2,-3,4,2,-2,-3,-2,-1
35236294229,-1,1,-12,0,-4,-1,-2,-2
35236298521,-1,-5,-7,-2,-5,-1,2,3
35236298521,0,1,10,0,0,-2,-1,-2
35236299961,-3,-4,-5,-4,1,-1,-1,0
35236299961,-3,2,5,-2,-1,0,3,0
35236304218,2,2,-6,4,0,1,-2,0
35236304218,0,-1,-2,0,-7,-1,-3,0
35236312814,-1,0,11,-4,2,3,1,-1
35236312814,1,-3,-12,-4,0,-3,0,-1
35236328031,-2,-2,-1,-3,5,-1,-2,-3
35236328031,-1,1,-1,0,-2,-2,1,0
35236334834,-3,0,3,0,-3,-2,0,-1
35236334834,3,-1,3,-1,-3,2,0,1
35236342825,0,2,4,-1,0,0,-1,-1
35236342825,-2,-3,-9,-4,2,-4,-2,-1
35236365663,2,3,-5,-1,0,1,-1,1
35236365663,-4,-5,-4,0,5,-1,-2,-2
35236367171,1,0,4,-2,-12,-2,0,-1
35236367171,0,3,3,0,3,0,1,-1
35236412349,-1,-1,-2,-4,-2,-2,3,1
35236412349,-1,-1,-2,0,-6,-4,-1,-2
35236413171,-1,-1,1,2,-2,0,-4,1
35236413171,0,0,8,0,-2,1,1,0
35236413956,-2,-3,-9,-1,1,0,-2,-1
35236413956,0,-1,2,-3,2,1,0,0
35236417261,-1,3,-1,0,-2,-5,-3,-2
35236417261,-3,-7,-6,0,-1,2,2,-1
35236424099,-1,0,5,1,-4,-1,-3,0
35236424099,-2,-4,-12,-3,-1,1,-4,-1
35236431603,1,5,0,-1,-2,-1,4,-1
35236431603,-6,-6,-6,0,2,-3,-2,-1
35236440468,0,-2,1,-1,2,1,0,-1
35236440468,0,-1,-10,1,-3,2,3,1
35236454682,-1,1,9,0,3,2,0,0
35236454682,0,0,-9,-2,1,-2,-1,-2
35236461615,-1,-4,-4,2,-2,-1,-1,-1
35236461615,0,3,14,2,0,-1,0,0
35236485355,-2,-6,-19,-4,-1,-5,0,-3
35236485355,2,5,0,-1,-8,1,-1,1
35236486891,-1,0,4,1,-5,2,-2,-1
35236486891,-1,4,6,0,8,1,-1,0
35236499626,-1,-4,-5,-4,-1,-2,-2,-2
35236499626,0,0,3,2,4,0,-1,0
35236506395,1,0,-1,-1,0,2,1,1
35236506395,-1,-2,0,-3,-6,-4,-6,-1
35236522996,-2,-3,4,2,-6,0,2,-1
35236522996,2,-1,-11,0,-1,0,-2,1
35236524394,-3,-2,-4,-1,4,0,1,-1
35236524394,-1,4,8,1,-2,-1,3,-4
35236545443,0,-1,0,-3,6,-1,-2,0
35236545443,1,2,-1,1,-1,1,0,-1
35236546920,1,1,3,0,2,1,-2,0
35236546920,-1,-2,-8,-2,-3,-1,1,-1
35236559839,-1,-5,-8,0,-1,2,-2,1
35236559839,-2,-1,14,-1,-3,-3,0,-2
35236566612,0,2,6,2,5,1,3,1
35236566612,-2,-1,3,-2,0,-1,-1,0
35236582966,-2,-5,-3,0,-4,0,0,0
35236582966,-1,1,3,1,4,-1,0,-1
35236584392,1,-1,-7,0,12,1,-1,0
35236584392,-4,-2,11,0,-13,-2,1,-1
35236605445,-2,1,3,0,4,-4,-2,-1
35236605445,0,2,-4,-7,-5,0,-1,-2
35236606864,1,5,1,0,-5,1,-2,0
35236606864,1,-2,-7,-1,7,-5,-5,0
35236619775,2,0,1,1,1,2,3,1
35236619775,-5,-3,-1,-1,-11,0,1,0
35236626615,0,-1,4,-1,1,-2,1,-2
35236626615,0,-1,-9,1,2,4,1,1
35236642864,1,5,9,-1,-3,1,1,-2
35236642864,2,-2,-8,-6,1,0,-2,0
35236644429,-5,-1,8,-2,-10,-3,1,-4
35236644429,0,-3,13,4,3,-1,-2,-2
35236665347,2,3,3,1,-1,2,-2,1
35236665347,0,3,10,2,8,0,2,2
35236666892,-1,-3,-17,1,-2,-4,-3,0
35236666892,-3,-3,-5,-4,1,2,3,0
35236679845,0,0,2,1,-6,-1,-3,-1
35236679845,-1,-1,-3,0,-1,0,-1,-2
35236686580,1,1,2,-1,-1,-3,-1,-1
35236686580,-1,0,-10,-2,-3,0,-4,-2
35236710463,-2,-2,-4,-4,-4,-2,-2,-2
35236710463,-1,-1,0,2,1,-1,-2,-1
35236711917,-2,-4,-11,-6,1,-2,-1,-1
35236711917,2,5,8,5,9,0,0,1
35236725454,2,-1,0,0,10,0,3,-2
35236725454,-1,-2,-10,-4,-15,-1,-1,-1
35236726890,0,-3,3,0,-1,0,-1,-1
35236726890,-1,-3,-10,-4,-1,-1,-2,1
35236739813,-2,3,1,1,-3,0,-3,-2
35236739813,1,2,1,1,3,1,3,-1
35236746560,0,-1,4,5,-1,-2,-2,-2
35236746560,0,-2,-18,-5,-7,-1,2,-1
35236762952,1,0,3,3,9,0,-1,-1
35236762952,-1,-6,3,1,-2,-3,0,-1
35236764388,-4,0,4,-2,-2,0,-1,0
35236764388,-1,0,-3,-1,-2,-5,-2,-1
35236785482,-2,0,2,2,-4,0,-4,-3
35236785482,-3,-6,-8,1,6,1,-1,0
35236786920,4,2,4,-1,-4,1,1,1
35236786920,-1,-5,-1,-1,-2,-2,-1,0
35236799097,-1,-1,1,0,3,0,-2,2
35236799097,-1,1,-1,-2,-1,-1,-1,-2
35236807980,0,5,-6,0,-1,1,1,2
35236807980,-4,-1,-14,-2,0,5,-1,-2
35236822948,-3,-2,1,-2,-9,-3,0,-1
35236822948,-1,1,-2,1,1,-1,-2,0
35236824383,-1,0,14,0,-3,-3,0,0
35236824383,-1,-1,-7,1,0,0,1,-1
35236845497,-2,2,-7,0,-1,0,1,1
35236845497,-1,-5,-17,-4,-5,-4,-4,-2
35236846945,-2,1,11,3,5,1,2,-2
35236846945,2,2,1,0,-1,-2,-1,1
35236859096,-1,0,-1,-1,1,2,2,-1
35236859096,3,1,5,1,2,0,0,-2
35236867982,-3,1,-11,-2,-7,-3,0,-1
35236867982,2,-1,4,1,1,2,-1,-1
35236882954,4,2,1,1,2,1,-1,-1
35236882954,-2,-1,9,-4,-3,-3,-1,-1
35236884417,2,4,-4,0,-3,-1,-4,-1
35236884417,-5,-3,12,0,0,1,-2,-4
35236905441,0,0,0,-1,-1,-4,0,0
35236905441,0,4,5,-1,1,0,-3,-2
35236906893,1,2,-2,-1,3,0,0,2
35236906893,0,3,-4,-1,-6,-2,-1,0
35236919109,-3,-6,-4,0,-4,-3,-1,0
35236919109,-1,-4,1,-2,7,3,3,0
35236927994,-1,0,-2,-2,-4,0,-3,-3
35236927994,5,-1,11,3,5,2,5,7
35236943018,-2,-2,-20,-2,-4,-3,-2,1
35236943018,-2,-6,-3,1,-9,-1,-1,0
35236944465,0,-2,1,0,4,0,-2,-1
35236944465,3,3,0,2,4,-3,-2,-2
35236965374,0,1,9,-4,1,6,3,0
35236965374,-2,0,-3,-2,-4,-7,-1,-1
35236966896,1,2,-3,1,-3,0,0,-2
35236966896,-5,-5,-5,-5,0,0,0,-1
35236979075,1,1,2,1,3,2,0,0
35236979075,0,0,6,-4,-3,-2,0,1
35236987975,-3,-5,-11,-2,-1,0,1,-3
35236987975,1,7,9,0,-4,-2,2,2
35237002741,-3,-10,-14,-1,-1,1,3,0
35237002741,-3,-2,12,1,4,-2,-3,-1
35237004404,1,-3,4,-1,-2,-1,-4,1
35237004404,-1,0,-2,-3,-4,-1,-5,-2
35237025280,3,5,9,0,-2,0,0,2
35237025280,-1,4,4,2,-2,0,-3,-2
35237026873,-4,-7,-12,-2,0,3,1,-1
35237026873,-7,-5,7,-3,-1,-2,-7,-6
35237039031,0,2,8,-5,-2,-2,1,-1
35237039031,0,3,-4,0,2,2,0,-1
35237048019,-1,1,0,0,-2,0,3,-1
35237048019,2,4,12,3,-5,-1,1,0
35237062976,-3,0,-6,-2,7,-2,-6,-3
35237062976,-1,-5,-5,5,-5,3,3,1
35237064394,3,2,10,2,5,-1,2,1
35237064394,-5,-7,-35,-5,-5,-5,0,-4
35237085322,3,1,12,1,-3,1,6,1
35237085322,1,6,3,1,4,-4,-7,-1
35237086987,-4,-6,-3,-2,0,0,0,1
35237086987,0,0,-8,-4,0,-1,1,1
35237099118,-1,-3,-13,-1,-3,0,-5,-3
35237099118,-3,-1,-1,-3,-2,1,5,-2
35237107915,2,-1,1,-2,-5,-3,-2,1
35237107915,2,2,12,3,5,1,1,1
35237130461,-2,0,-17,-2,-5,-4,-5,-2
35237130461,-1,-2,0,0,-1,0,2,-1
35237131871,-3,-4,-14,-4,-2,-4,2,-2
35237131871,2,3,0,-2,-9,-1,0,-3
35237145764,-1,-5,5,0,0,0,6,2
35237145764,3,5,4,3,8,-1,-5,1
35237147372,-4,-3,-9,-3,4,3,1,-1
35237147372,1,-3,0,0,-3,-2,-3,1
35237168681,-1,2,3,0,0,0,-2,-2
35237168681,3,12,17,-3,-12,-1,1,0
35237170117,-9,-34,-51,-5,1,0,-1,-3
35237170117,0,3,10,-1,-8,3,0,0
35237182970,0,3,7,-2,3,-3,-6,-4
35237182970,2,4,-3,2,6,2,2,1
35237184420,5,2,11,4,1,-1,-1,2
35237184420,-3,-2,-12,-3,-3,-1,-1,0
35237205479,-2,-1,-4,0,-5,-3,-2,-1
35237205479,-3,-7,-10,-3,0,-3,-9,-3
35237206956,0,7,13,0,0,-2,2,3
35237206956,-2,-3,-4,1,6,3,4,3
35237227882,-4,-1,17,0,-2,-3,-2,-1
35237227882,-2,-6,-15,1,-4,-3,-2,-1
35237229367,3,12,18,2,-1,3,-4,-1
35237229367,2,-1,-7,2,10,-1,1,0
35237241836,-3,-3,6,-1,-5,-4,-2,-2
35237241836,-2,-4,-1,-1,-6,2,1,1
35237250370,-4,-2,3,-1,3,-1,-1,-3
35237250370,0,8,9,1,3,1,2,1
35237272890,-3,-5,-13,-1,-1,-1,1,-2
35237272890,1,2,2,1,0,-3,-1,0
35237274409,4,5,2,1,4,-1,-1,0
35237274409,0,-6,7,-2,-8,0,-3,-2
35237288245,-2,-3,-7,-1,4,-1,1,0
35237288245,-5,-4,4,-2,3,-7,-2,-1
35237293927,1,4,6,0,-7,1,-6,-3
35237293927,0,-3,-10,1,4,-1,0,2
35237302938,2,4,15,1,0,1,0,0
35237302938,-2,-7,-20,-3,-6,1,1,-3
35237304450,-2,0,9,1,4,-1,2,1
35237304450,-2,-6,-14,-1,0,-1,0,-1
35237325331,1,1,8,-1,-2,0,-2,0
35237325331,0,2,1,-2,-1,4,3,-2
35237326872,1,0,-2,-2,-2,1,0,1
35237326872,-5,0,4,-4,-8,-7,-6,-3
35237347879,-2,-7,-13,1,3,1,-1,0
35237347879,2,3,2,3,1,1,4,1
35237349424,-2,-4,-3,-3,3,-4,-1,-1
35237349424,0,5,15,3,5,3,-1,-2
35237362773,4,3,2,-1,-2,2,-1,0
35237362773,-8,-4,1,-3,-8,-3,-3,-5
35237369082,4,3,4,1,-5,0,1,1
35237369082,1,0,3,-2,2,0,-1,-2
35237384149,0,2,-6,-1,2,-2,-1,-1
35237384149,2,2,3,1,9,2,2,2
35237392943,-4,1,0,0,-8,-2,-6,0
35237392943,-3,-7,-11,-4,6,2,0,-2
35237407900,0,1,2,-2,-7,-2,0,0
35237407900,1,1,-2,-2,1,-3,1,1
35237409425,2,2,-1,-1,-3,1,1,-1
35237409425,0,0,2,1,-5,-1,-1,-2
35237430322,-2,-1,2,1,5,0,2,-1
35237430322,3,-3,-6,-1,-1,2,3,4
35237431945,1,5,17,0,-4,-4,-2,0
35237431945,-4,-7,-2,-2,-3,-2,1,-4
35237443928,-2,-3,-15,-1,-1,0,0,0
35237443928,0,3,3,-1,1,-2,-2,1
35237452989,1,2,-1,-4,-2,0,2,-1
35237452989,1,2,-17,-1,3,-1,1,2
35237467984,-2,-3,11,0,-4,0,-1,-1
35237467984,1,1,6,-1,-5,-1,0,-4
35237469411,-3,-2,-2,2,6,2,-2,-2
35237469411,2,5,11,-1,2,0,-1,1
35237490302,0,-1,0,-1,1,-2,-1,0
35237490302,-1,-7,-18,-2,-4,1,2,0
35237491922,-1,4,5,-3,-7,0,-1,-2
35237491922,-2,-2,2,2,-5,-5,-5,-2
35237503994,1,-2,-5,-1,7,2,-1,-1
35237503994,1,2,11,0,2,0,2,2
35237512956,-3,-5,-7,1,2,-3,3,-2
35237512956,3,4,3,2,2,1,-1,-1
35237527898,0,-4,-9,3,-6,-1,-2,-1
35237527898,1,3,3,1,2,6,-4,0
35237529442,-1,-4,6,2,0,-3,-1,-1
35237529442,0,-1,3,1,-3,-1,-2,-1
35237550308,-1,3,9,-1,-1,-2,0,-1
35237550308,2,-3,-4,-2,4,0,1,-3
35237551882,-1,-1,-6,-2,-3,-2,1,1
35237551882,1,-1,1,-2,0,0,0,1
35237564195,-6,-3,-7,-2,-1,-1,-3,-1
35237564195,-4,-4,5,1,-4,-3,-4,-1
35237573076,0,-1,0,-2,7,6,-1,0
35237573076,-4,-7,-15,-5,-3,-3,1,0
35237587985,0,-3,-4,-2,-11,-1,2,1
35237587985,3,5,2,3,9,-5,-2,1
35237589470,-2,-8,-10,0,-4,-2,0,0
35237589470,-1,2,10,0,-2,-1,1,0
35237610336,-2,-6,-21,-2,-5,1,0,0
35237610336,0,-2,0,-1,-1,1,-2,-1
35237611946,-1,3,3,0,-1,2,-1,-4
35237611946,1,4,11,1,3,-3,0,-1
35237624138,-1,-10,-18,-6,-1,-2,1,-3
35237624138,-4,-3,-6,0,-3,0,0,0
35237632934,-2,-3,-16,-1,-5,-5,0,-1
35237632934,-1,4,12,0,-2,-1,-2,1
35237648084,2,2,2,1,3,-1,-3,-1
35237648084,-3,-3,-5,-2,5,-2,-4,-4
35237649431,4,5,18,1,-5,1,4,4
35237649431,-4,-7,-29,0,0,-2,-5,-2
35237670353,0,5,14,-1,3,2,0,-2
35237670353,-1,-4,-2,1,1,4,1,-1
35237671950,3,7,7,-3,1,1,1,0
35237671950,0,-4,7,3,0,-7,-2,0
35237692811,-3,-4,-13,-4,-2,1,-2,-3
35237692811,0,2,-1,-2,-5,-2,3,1
35237694419,-4,-2,-1,1,-11,-4,-3,-4
35237694419,3,7,20,3,10,6,2,1
35237707794,-9,-11,-18,3,3,-2,-1,-3
35237707794,-3,-5,-2,-5,-7,-5,0,0
35237709428,0,0,-3,-1,1,-2,-1,0
35237709428,0,6,11,0,-3,0,0,0
35237730278,0,6,-6,-4,-4,-4,0,2
35237730278,0,0,-6,2,3,2,1,-1
35237731921,-3,-6,-10,3,-3,1,0,-3
35237731921,-1,-2,-4,-2,-4,-1,-2,1
35237752805,3,7,22,5,3,-4,0,1
35237752805,1,4,1,-1,0,-2,-2,1
35237754401,-3,-6,-16,-8,-2,2,3,-1
35237754401,0,-2,-3,2,-2,-2,1,-2
35237767880,4,10,7,-3,-4,-2,-1,1
35237767880,-4,-9,6,2,-1,-4,-2,-2
35237769458,4,5,7,3,4,-2,-3,-1
35237769458,1,-4,-14,3,1,5,2,-1
35237790520,1,-1,10,-2,0,1,0,-1
35237790520,1,4,11,0,2,2,1,2
35237791950,-1,-5,-1,-3,-7,-3,-1,0
35237791950,0,-4,-7,-2,-3,-2,-1,-1
35237812875,2,3,13,4,1,0,-2,-1
35237812875,0,-3,-4,-3,-11,-3,-2,0
35237814487,-2,-1,0,-4,8,2,-3,1
35237814487,-1,2,0,-2,0,-1,2,-1
35237828154,1,-1,-5,-2,-3,1,2,1
35237828154,0,3,-2,-1,1,-3,-3,-1
35237829455,0,1,2,3,-6,-1,1,-2
35237829455,-1,5,6,-1,8,3,2,0
35237850330,2,-6,-3,-2,2,-3,0,1
35237850330,-6,-1,-8,-1,-7,1,-2,-3
35237851934,-1,-10,0,-1,-2,-1,-2,-3
35237851934,0,0,12,3,-5,0,0,-1
35237872950,1,5,10,0,4,1,-1,0
35237872950,2,0,-4,-3,1,-2,2,2
35237874467,-1,0,-2,-3,-2,0,-2,-1
35237874467,-5,-5,2,-2,-1,-3,-3,-4
35237887230,-3,-7,-10,1,0,0,-1,-2
35237887230,1,6,10,1,-2,1,-2,0
35237894060,1,4,2,3,4,2,-3,1
35237894060,0,-2,-8,-5,-10,0,0,-1
35237910496,-1,0,3,1,3,-6,-5,-2
35237910496,0,-6,-15,-3,6,6,2,-1
35237911942,-1,-1,1,0,4,0,3,1
35237911942,0,3,-7,-4,-5,-3,-4,-1
35237932134,4,2,3,0,-1,2,-3,1
35237932134,-8,-12,-16,-4,-7,-3,1,-2
35237932892,-2,-4,-22,1,10,-1,-2,0
35237932892,-1,-5,-3,2,-11,0,0,-3
35237946625,1,3,2,1,7,1,3,1
35237946625,4,7,25,4,4,-3,-2,2
35237954843,-3,-4,-29,-6,-2,-3,1,-2
35237954843,-1,0,-5,-2,1,2,-1,-1
35237969771,-1,-4,-1,1,-4,-3,1,1
35237969771,1,-1,2,-1,1,-3,-2,-2
35237970449,-5,1,7,1,-14,-5,-3,-2
35237970449,1,-3,2,-3,13,-1,-2,-1
35237992312,-3,-1,-12,-5,-5,1,1,-1
35237992312,2,-1,-1,-1,-1,-1,0,-2
35237992928,1,3,15,4,4,3,0,1
35237992928,2,3,-2,1,-5,-6,-4,0
35238006472,-5,-5,-5,-7,-5,-2,-2,-3
35238006472,-3,-2,0,0,3,-1,1,1
35238014819,-1,-2,1,-1,-4,4,2,-2
35238014819,1,2,-10,-2,2,-4,-1,-2
35238029780,-1,0,5,3,1,1,1,0
35238029780,2,0,-10,-4,-7,1,0,-1
35238030443,1,1,6,-3,0,-1,-2,1
35238030443,-5,-11,2,1,2,3,2,-1
35238052236,4,5,4,-1,-4,-2,-2,0
35238052236,-2,0,3,1,1,0,-2,0
35238052962,1,1,-1,0,3,-2,0,-1
35238052962,-2,0,-6,-5,-3,-1,1,1
35238066709,-1,-1,1,0,-4,0,2,-1
35238066709,-1,-4,-2,0,10,2,-2,-2
35238074844,3,1,23,5,-1,-1,1,2
35238074844,-2,-4,-37,-10,4,1,1,2
35238089831,-2,-12,-9,-2,0,-6,-1,-3
35238089831,0,4,12,0,-2,2,0,0
35238090511,0,1,0,0,-4,-4,-1,-1
35238090511,1,0,-1,-3,-1,0,-2,-1
35238112237,-1,-2,5,0,-2,2,-1,1
35238112237,1,-2,-11,-4,3,1,1,1
35238112912,-2,-1,2,-3,0,2,-2,-3
35238112912,2,3,14,3,-2,-2,-2,0
35238126670,2,2,1,2,2,2,-1,-2
35238126670,-3,-1,0,-1,-5,-4,1,1
35238134797,-3,-2,-11,-3,0,0,-1,-1
35238134797,-2,-5,3,1,-1,-1,1,-1
35238149803,0,2,3,-1,-2,1,-1,-3
35238149803,1,1,3,-1,-2,-2,-3,-1
35238150529,1,4,-8,-1,5,0,1,0
35238150529,0,0,9,0,0,0,4,2
35238172328,2,8,2,3,-4,-1,-1,3
35238172328,-3,-7,0,-2,-1,4,3,0
35238173011,2,0,-12,-2,2,-3,-3,-1
35238173011,1,5,15,3,-3,0,-1,-3
35238186701,-4,1,-14,-3,-2,2,1,-1
35238186701,-1,0,-1,2,-2,-3,1,-2
35238194817,-1,-2,5,-3,0,-3,-5,-1
35238194817,1,-2,7,1,2,4,-1,-1
35238209788,-1,-1,-12,-4,-8,-4,-2,0
35238209788,-1,5,2,-2,-4,0,-1,-2
35238210469,-6,-16,1,1,4,2,1,-3
35238210469,0,-2,-35,-6,6,0,0,0
35238240460,-1,-1,15,-1,-6,1,-1,-3
35238240460,1,2,-1,-1,2,-5,0,-1
35238241225,2,4,7,0,-6,-1,0,0
35238241225,-2,-2,2,0,0,1,-1,-1
35238246676,-3,-2,-3,2,3,-1,-1,-1
35238246676,0,-3,-1,3,1,-2,1,-2
35238254863,2,8,4,1,1,1,1,1
35238254863,-7,-16,-8,-5,-7,-6,-3,-4
35238269819,0,4,14,0,-2,3,0,-2
35238269819,0,2,4,2,1,-1,-1,-2
35238270480,-1,-3,-5,1,5,0,-1,0
35238270480,3,6,7,2,-1,-3,-1,1
35238292324,0,-1,2,-2,2,0,-2,-1
35238292324,-2,-3,-9,-6,-6,-2,-4,0
35238292897,3,8,9,0,1,-4,-6,-1
35238292897,-1,-2,-1,1,5,0,1,-2
35238306658,2,-1,1,2,0,-1,3,2
35238306658,-3,-7,-13,-3,-5,-2,-3,0
35238314895,-1,-2,-3,-5,-7,1,-2,-4
35238314895,0,6,14,0,-1,0,-1,1
35238329843,-1,-2,-6,2,8,1,2,1
35238329843,0,0,1,0,-2,-1,0,-1
35238330488,0,1,1,1,-4,-2,1,1
35238330488,3,9,10,4,2,3,2,2
35238352437,-4,-4,-7,-7,-2,-4,-3,-2
35238352437,0,1,-11,-1,-4,-3,1,0
35238353061,0,0,0,-3,0,-1,0,-1
35238353061,2,5,8,1,-2,-1,1,-1
35238366634,2,-1,2,2,0,1,0,1
35238366634,2,1,2,2,2,2,0,-2
35238374845,-2,0,0,0,1,-2,0,-1
35238374845,-4,-6,9,4,-2,0,0,-1
35238389797,-6,-7,-21,-7,3,2,0,-2
35238389797,-1,-3,-1,-2,0,-1,-2,-1
35238390535,-1,-1,-4,0,-3,-3,1,-1
35238390535,1,-2,-3,-4,-3,-2,0,0
35238412299,1,2,2,-2,-5,-1,-1,-1
35238412299,-3,-1,8,1,4,5,-2,-2
35238413018,-1,2,-1,-2,-1,0,1,0
35238413018,-3,-4,-5,-2,-1,-1,-3,-1
35238426696,0,1,4,2,3,0,-1,2
35238426696,2,3,7,-1,1,0,2,1
35238434842,0,-2,10,2,-3,-3,0,-1
35238434842,-3,-7,-9,-1,-2,-2,-2,-2
35238449737,0,0,15,1,-1,1,-2,-1
35238449737,1,4,3,2,-3,-1,-3,0
35238450432,-3,-8,-16,-3,2,-1,1,-1
35238450432,2,6,17,4,1,0,-2,-2
35238472327,0,1,2,-1,-2,0,2,0
35238472327,-4,-4,-13,-4,-2,-2,-2,-2
35238473002,2,4,2,-3,-5,-2,0,-1
35238473002,1,2,-3,-3,3,2,2,1
35238486654,-1,-4,-1,-1,-2,-8,-7,-2
35238486654,2,3,-2,2,4,4,0,1
35238494840,-3,-6,-12,-4,-4,3,1,0
35238494840,-4,-2,-1,0,-9,-3,-3,-2
35238510509,0,0,-2,1,10,6,2,0
35238510509,-1,1,6,-1,1,-2,2,1
35238511130,2,3,6,4,6,0,0,2
35238511130,0,-1,-6,-2,-3,0,1,3
35238532320,-1,-9,-3,-4,-6,-2,0,-1
35238532320,2,0,1,0,-2,-2,-1,-1
35238532975,-1,0,3,0,-1,1,-1,2
35238532975,-3,0,-4,-4,-4,-3,-2,-3
35238546663,1,5,4,3,2,0,-2,1
35238546663,-2,-4,-5,-1,2,0,-1,1
35238554706,-1,-3,2,-1,-2,2,-2,-2
35238554706,-3,0,-6,-2,4,0,0,1
35238569687,1,0,-12,-2,-4,0,-2,1
35238569687,-2,-4,5,0,-2,-3,0,-5
35238570421,-4,0,3,2,6,-1,-4,0
35238570421,2,0,-7,-2,-3,1,2,0
35238592131,-1,5,5,-1,0,-3,-3,0
35238592131,-3,-3,-10,-3,-2,-1,-1,-1
35238592887,1,1,9,0,-11,-4,1,-2
35238592887,-3,-3,-2,-3,-3,-2,-1,-3
35238606517,-1,-2,-6,4,10,4,5,3
35238606517,1,-2,11,-1,0,0,-4,-2
35238614678,0,-2,-3,-2,3,0,1,1
35238614678,0,3,3,5,-5,-1,-3,-2
35238629801,-3,-8,-11,-3,-7,-1,-2,0
35238629801,3,5,6,3,2,0,-2,2
35238630506,-6,-11,-14,-3,1,0,0,-3
35238630506,-2,-3,-2,-2,0,0,-1,1
35238652815,-1,-2,4,1,-5,-3,1,-2
35238652815,1,0,-1,4,2,2,0,-1
35238653441,-1,6,1,-2,-4,-1,-2,2
35238653441,1,-1,-7,0,4,0,1,-2
35238675443,-1,-7,-14,-5,7,1,-2,-2
35238675443,-2,-1,4,0,-3,-2,1,1
35238676233,1,-1,3,1,-2,-1,-2,-1
35238676233,-1,-2,5,2,-1,0,-2,0
35238689880,-1,4,5,-2,-4,-2,-2,0
35238689880,0,-5,-14,-2,1,5,1,0
35238690520,0,2,1,0,-5,-1,-2,0
35238690520,1,2,3,0,7,2,1,0
35238712356,1,-2,-4,-1,-3,-1,1,-3
35238712356,4,3,0,-1,-3,-4,0,2
35238713029,-6,-3,-6,0,1,-2,-1,-2
35238713029,2,1,-2,-3,-4,0,-3,0
35238735506,-1,-4,-11,-2,-1,0,1,0
35238735506,-1,1,0,-5,2,-2,0,-1
35238736175,1,-1,8,-1,-1,0,-1,-1
35238736175,-3,-6,-21,-1,2,-7,-2,-2
35238749760,3,10,27,4,2,3,1,0
35238749760,-3,-1,-6,-1,-5,1,0,-2
35238750420,-2,-6,-6,0,1,0,1,-2
35238750420,-1,1,4,0,1,1,0,0
35238772345,-2,0,-3,-2,-2,-3,0,1
35238772345,-3,-1,-8,-3,-5,0,-1,-3
35238772979,1,4,6,0,5,0,-3,-1
35238772979,0,-3,2,-2,-4,-2,0,1
35238795460,1,1,1,-1,-2,4,2,0
35238795460,-2,-2,4,2,1,-6,-3,-3
35238796186,2,1,-4,0,-9,1,0,0
35238796186,-2,-2,1,1,5,4,-1,-1
35238809797,1,-3,0,2,5,0,-2,0
35238809797,-4,-3,-6,-3,0,0,0,0
35238810484,0,4,3,-2,0,-2,-1,0
35238810484,-1,-8,-6,-1,-4,-1,0,1
35238832371,-4,1,6,-2,-2,0,-1,-2
35238832371,-1,1,-1,0,8,0,-1,1
35238833026,0,0,-2,0,-6,0,-1,-5
35238833026,2,4,1,-1,3,0,1,1
35238855411,0,0,-8,-2,0,-1,1,0
35238855411,1,-1,-7,-4,-4,-4,-1,0
35238856169,-1,-3,-1,1,5,3,1,1
35238856169,-2,3,9,0,-10,-5,-5,-3
35238869832,-1,-4,-12,-5,2,-2,-1,0
35238869832,0,1,15,0,0,2,0,-1
35238870442,0,-1,1,-2,3,0,0,0
35238870442,-2,2,7,1,0,0,0,-1
35238892322,1,6,5,2,-1,0,-2,1
35238892322,-1,-8,-10,1,-4,-2,1,-1
35238893006,0,-1,-3,0,3,1,0,1
35238893006,0,1,2,-2,-6,-4,-2,-2
35238915574,0,-1,-1,-1,0,1,-1,0
35238915574,1,0,5,3,3,4,2,0
35238916219,1,0,-1,-2,0,-1,-2,0
35238916219,0,-2,-1,1,-1,-2,1,0
35238929668,-2,-2,3,-3,-2,1,0,-4
35238929668,1,4,6,-1,-7,-1,-2,2
35238930447,-3,-1,-6,0,2,-3,-1,-1
35238930447,2,3,2,-3,2,-1,-1,-1
